院校名称,省份,科类,年份,批次,最低分,最低位次,招生计划
郑州航空工业管理学院,内蒙古,历史类,2025,本科批,516,8050,
金陵科技学院,内蒙古,历史类,2025,本科批,516,8050,
枣庄学院,内蒙古,历史类,2025,本科批,515,8156,
岭南师范学院,内蒙古,历史类,2025,本科批,515,8156,
新疆师范大学,内蒙古,历史类,2025,本科批,515,8156,
湖北经济学院,内蒙古,历史类,2025,本科批,515,8156,
河北地质大学,内蒙古,历史类,2025,本科批,514,8270,
广西师范大学,内蒙古,历史类,2025,本科批,514,8270,
湖北民族大学,内蒙古,历史类,2025,本科批,514,8270,
成都工业学院,内蒙古,历史类,2025,本科批,514,8270,
武汉体育学院,内蒙古,历史类,2025,本科批,514,8270,
甘肃民族师范学院,内蒙古,历史类,2025,本科批,514,8270,
辽宁科技大学,内蒙古,历史类,2025,本科批,513,8397,
山东交通学院,内蒙古,历史类,2025,本科批,513,8397,
长春工业大学,内蒙古,历史类,2025,本科批,513,8397,
萍乡学院,内蒙古,历史类,2025,本科批,513,8397,
景德镇陶瓷大学,内蒙古,历史类,2025,本科批,512,8528,
沈阳音乐学院,内蒙古,历史类,2025,本科批,512,8528,
新疆财经大学,内蒙古,历史类,2025,本科批,512,8528,
浙江万里学院,内蒙古,历史类,2025,本科批,512,8528,
内蒙古科技大学包头师范学院,内蒙古,历史类,2025,本科提前批C段,512,8528,
成都体育学院,内蒙古,历史类,2025,本科批,511,8638,
兰州石化职业技术大学,内蒙古,历史类,2025,本科批,511,8638,
安阳师范学院,内蒙古,历史类,2025,本科批,511,8528,
海南医科大学,内蒙古,历史类,2025,本科批,511,8638,
福建江夏学院,内蒙古,历史类,2025,本科批,511,8638,
重庆三峡学院,内蒙古,历史类,2025,本科批,511,8638,
北京语言大学,内蒙古,历史类,2025,本科批,510,8753,
河北医科大学,内蒙古,历史类,2025,本科批,510,8753,
南京特殊教育师范学院,内蒙古,历史类,2025,本科批,510,8753,
辽宁师范大学,内蒙古,历史类,2025,本科批,509,8857,
山西医科大学,内蒙古,历史类,2025,本科批,509,8857,
临沂大学,内蒙古,历史类,2025,本科批,508,8971,
山西农业大学,内蒙古,历史类,2025,本科批,508,8971,
山东农业大学,内蒙古,历史类,2025,本科批,508,8971,
衡阳师范学院,内蒙古,历史类,2025,本科批,508,8971,
咸阳师范学院,内蒙古,历史类,2025,本科批,507,9096,
太原师范学院,内蒙古,历史类,2025,本科批,507,8857,
