分数,位次,省份,年份,科类
331,271413,四川,2025,物理类
330,271666,四川,2025,物理类
329,271921,四川,2025,物理类
328,272179,四川,2025,物理类
327,272453,四川,2025,物理类
326,272693,四川,2025,物理类
325,272914,四川,2025,物理类
324,273154,四川,2025,物理类
323,273390,四川,2025,物理类
322,273617,四川,2025,物理类
321,273836,四川,2025,物理类
320,274045,四川,2025,物理类
319,274299,四川,2025,物理类
318,274523,四川,2025,物理类
317,274735,四川,2025,物理类
316,274942,四川,2025,物理类
315,275153,四川,2025,物理类
314,275388,四川,2025,物理类
313,275591,四川,2025,物理类
312,275788,四川,2025,物理类
311,275974,四川,2025,物理类
310,276177,四川,2025,物理类
309,276343,四川,2025,物理类
308,276541,四川,2025,物理类
307,276716,四川,2025,物理类
306,276885,四川,2025,物理类
305,277063,四川,2025,物理类
304,277248,四川,2025,物理类
303,277425,四川,2025,物理类
302,277596,四川,2025,物理类
301,277779,四川,2025,物理类
300,277932,四川,2025,物理类
299,278077,四川,2025,物理类
298,278225,四川,2025,物理类
297,278404,四川,2025,物理类
296,278545,四川,2025,物理类
295,278686,四川,2025,物理类
294,278821,四川,2025,物理类
293,278961,四川,2025,物理类
292,279112,四川,2025,物理类
291,279246,四川,2025,物理类
290,279376,四川,2025,物理类
289,279502,四川,2025,物理类
288,279626,四川,2025,物理类
287,279753,四川,2025,物理类
286,279858,四川,2025,物理类
285,279977,四川,2025,物理类
284,280110,四川,2025,物理类
283,280235,四川,2025,物理类
282,280368,四川,2025,物理类
281,280469,四川,2025,物理类
280,280589,四川,2025,物理类
279,280717,四川,2025,物理类
