分数,位次,省份,年份,科类
405,102862,辽宁,2025,物理类
404,103323,辽宁,2025,物理类
403,103747,辽宁,2025,物理类
402,104185,辽宁,2025,物理类
401,104602,辽宁,2025,物理类
400,105058,辽宁,2025,物理类
399,105501,辽宁,2025,物理类
398,105905,辽宁,2025,物理类
397,106296,辽宁,2025,物理类
396,106731,辽宁,2025,物理类
395,107159,辽宁,2025,物理类
394,107575,辽宁,2025,物理类
393,108028,辽宁,2025,物理类
392,108416,辽宁,2025,物理类
391,108833,辽宁,2025,物理类
390,109255,辽宁,2025,物理类
389,109662,辽宁,2025,物理类
388,110054,辽宁,2025,物理类
387,110443,辽宁,2025,物理类
386,110845,辽宁,2025,物理类
385,111218,辽宁,2025,物理类
384,111591,辽宁,2025,物理类
383,111958,辽宁,2025,物理类
382,112378,辽宁,2025,物理类
381,112765,辽宁,2025,物理类
380,113164,辽宁,2025,物理类
379,113550,辽宁,2025,物理类
378,113948,辽宁,2025,物理类
377,114356,辽宁,2025,物理类
376,114753,辽宁,2025,物理类
375,115187,辽宁,2025,物理类
374,115548,辽宁,2025,物理类
373,115896,辽宁,2025,物理类
372,116263,辽宁,2025,物理类
371,116642,辽宁,2025,物理类
370,117041,辽宁,2025,物理类
369,117406,辽宁,2025,物理类
368,117757,辽宁,2025,物理类
367,118109,辽宁,2025,物理类
366,118438,辽宁,2025,物理类
365,118761,辽宁,2025,物理类
364,119098,辽宁,2025,物理类
363,119453,辽宁,2025,物理类
362,119824,辽宁,2025,物理类
361,120186,辽宁,2025,物理类
360,120502,辽宁,2025,物理类
359,120814,辽宁,2025,物理类
358,121129,辽宁,2025,物理类
357,121453,辽宁,2025,物理类
356,121760,辽宁,2025,物理类
355,122067,辽宁,2025,物理类
354,122387,辽宁,2025,物理类
353,122678,辽宁,2025,物理类
352,122991,辽宁,2025,物理类
351,123313,辽宁,2025,物理类
350,123598,辽宁,2025,物理类
349,123913,辽宁,2025,物理类
348,124227,辽宁,2025,物理类
347,124508,辽宁,2025,物理类
346,124794,辽宁,2025,物理类
345,125054,辽宁,2025,物理类
344,125335,辽宁,2025,物理类
343,125622,辽宁,2025,物理类
342,125913,辽宁,2025,物理类
341,126200,辽宁,2025,物理类
340,126475,辽宁,2025,物理类
339,126777,辽宁,2025,物理类
338,127039,辽宁,2025,物理类
337,127263,辽宁,2025,物理类
336,127537,辽宁,2025,物理类
335,127815,辽宁,2025,物理类
334,128064,辽宁,2025,物理类
333,128303,辽宁,2025,物理类
332,128558,辽宁,2025,物理类
331,128803,辽宁,2025,物理类
330,129073,辽宁,2025,物理类
329,129328,辽宁,2025,物理类
328,129574,辽宁,2025,物理类
327,129809,辽宁,2025,物理类
326,130062,辽宁,2025,物理类
325,130304,辽宁,2025,物理类
324,130499,辽宁,2025,物理类
323,130725,辽宁,2025,物理类
322,130971,辽宁,2025,物理类
321,131183,辽宁,2025,物理类
320,131423,辽宁,2025,物理类
319,131623,辽宁,2025,物理类
318,131846,辽宁,2025,物理类
317,132024,辽宁,2025,物理类
316,132236,辽宁,2025,物理类
315,132458,辽宁,2025,物理类
314,132648,辽宁,2025,物理类
313,132839,辽宁,2025,物理类
312,133020,辽宁,2025,物理类
311,133218,辽宁,2025,物理类
310,133394,辽宁,2025,物理类
309,133589,辽宁,2025,物理类
308,133762,辽宁,2025,物理类
307,133926,辽宁,2025,物理类
306,134095,辽宁,2025,物理类
305,134278,辽宁,2025,物理类
304,134450,辽宁,2025,物理类
303,134597,辽宁,2025,物理类
302,134768,辽宁,2025,物理类
301,134945,辽宁,2025,物理类
300,135097,辽宁,2025,物理类
299,135271,辽宁,2025,物理类
298,135413,辽宁,2025,物理类
297,135582,辽宁,2025,物理类
296,135749,辽宁,2025,物理类
295,135912,辽宁,2025,物理类
294,136083,辽宁,2025,物理类
293,136248,辽宁,2025,物理类
292,136392,辽宁,2025,物理类
291,136535,辽宁,2025,物理类
290,136693,辽宁,2025,物理类
289,136808,辽宁,2025,物理类
288,136946,辽宁,2025,物理类
287,137092,辽宁,2025,物理类
286,137247,辽宁,2025,物理类
285,137393,辽宁,2025,物理类
284,137521,辽宁,2025,物理类
283,137661,辽宁,2025,物理类
282,137773,辽宁,2025,物理类
281,137912,辽宁,2025,物理类
280,138035,辽宁,2025,物理类
279,138173,辽宁,2025,物理类
278,138297,辽宁,2025,物理类
277,138435,辽宁,2025,物理类
276,138559,辽宁,2025,物理类
275,138664,辽宁,2025,物理类
274,138794,辽宁,2025,物理类
273,138912,辽宁,2025,物理类
272,139032,辽宁,2025,物理类
271,139127,辽宁,2025,物理类
270,139238,辽宁,2025,物理类
269,139336,辽宁,2025,物理类
268,139408,辽宁,2025,物理类
267,139514,辽宁,2025,物理类
266,139637,辽宁,2025,物理类
265,139748,辽宁,2025,物理类
264,139836,辽宁,2025,物理类
263,139935,辽宁,2025,物理类
262,140035,辽宁,2025,物理类
261,140134,辽宁,2025,物理类
260,140237,辽宁,2025,物理类
259,140337,辽宁,2025,物理类
258,140406,辽宁,2025,物理类
257,140487,辽宁,2025,物理类
256,140570,辽宁,2025,物理类
255,140655,辽宁,2025,物理类
254,140742,辽宁,2025,物理类
253,140827,辽宁,2025,物理类
252,140889,辽宁,2025,物理类
251,140961,辽宁,2025,物理类
250,141035,辽宁,2025,物理类
249,141101,辽宁,2025,物理类
248,141178,辽宁,2025,物理类
247,141255,辽宁,2025,物理类
246,141303,辽宁,2025,物理类
245,141374,辽宁,2025,物理类
244,141434,辽宁,2025,物理类
243,141496,辽宁,2025,物理类
242,141552,辽宁,2025,物理类
241,141607,辽宁,2025,物理类
240,141658,辽宁,2025,物理类
239,141705,辽宁,2025,物理类
238,141759,辽宁,2025,物理类
237,141814,辽宁,2025,物理类
236,141863,辽宁,2025,物理类
235,141910,辽宁,2025,物理类
234,141964,辽宁,2025,物理类
233,142011,辽宁,2025,物理类
232,142049,辽宁,2025,物理类
231,142093,辽宁,2025,物理类
230,142140,辽宁,2025,物理类
229,142191,辽宁,2025,物理类
228,142239,辽宁,2025,物理类
227,142282,辽宁,2025,物理类
226,142323,辽宁,2025,物理类
225,142356,辽宁,2025,物理类
224,142410,辽宁,2025,物理类
223,142455,辽宁,2025,物理类
222,142492,辽宁,2025,物理类
221,142522,辽宁,2025,物理类
220,142553,辽宁,2025,物理类
219,142583,辽宁,2025,物理类
218,142610,辽宁,2025,物理类
217,142650,辽宁,2025,物理类
216,142684,辽宁,2025,物理类
215,142716,辽宁,2025,物理类
214,142750,辽宁,2025,物理类
213,142782,辽宁,2025,物理类
212,142807,辽宁,2025,物理类
211,142837,辽宁,2025,物理类
210,142856,辽宁,2025,物理类
209,142878,辽宁,2025,物理类
208,142901,辽宁,2025,物理类
207,142919,辽宁,2025,物理类
206,142937,辽宁,2025,物理类
205,142957,辽宁,2025,物理类
204,142976,辽宁,2025,物理类
203,142994,辽宁,2025,物理类
202,143004,辽宁,2025,物理类
201,143018,辽宁,2025,物理类
200,143032,辽宁,2025,物理类
199,143045,辽宁,2025,物理类
198,143054,辽宁,2025,物理类
197,143076,辽宁,2025,物理类
196,143091,辽宁,2025,物理类
195,143104,辽宁,2025,物理类
194,143116,辽宁,2025,物理类
193,143127,辽宁,2025,物理类
192,143131,辽宁,2025,物理类
191,143143,辽宁,2025,物理类
190,143157,辽宁,2025,物理类
189,143164,辽宁,2025,物理类
188,143173,辽宁,2025,物理类
187,143186,辽宁,2025,物理类
186,143195,辽宁,2025,物理类
185,143197,辽宁,2025,物理类
184,143210,辽宁,2025,物理类
183,143215,辽宁,2025,物理类
182,143220,辽宁,2025,物理类
181,143227,辽宁,2025,物理类
180,143232,辽宁,2025,物理类
179,143244,辽宁,2025,物理类
178,143250,辽宁,2025,物理类
177,143253,辽宁,2025,物理类
176,143264,辽宁,2025,物理类
175,143273,辽宁,2025,物理类
174,143282,辽宁,2025,物理类
173,143284,辽宁,2025,物理类
172,143288,辽宁,2025,物理类
171,143293,辽宁,2025,物理类
170,143300,辽宁,2025,物理类
169,143306,辽宁,2025,物理类
168,143312,辽宁,2025,物理类
167,143322,辽宁,2025,物理类
166,143326,辽宁,2025,物理类
165,143331,辽宁,2025,物理类
164,143335,辽宁,2025,物理类
163,143339,辽宁,2025,物理类
162,143342,辽宁,2025,物理类
161,143347,辽宁,2025,物理类
160,143349,辽宁,2025,物理类
159,143350,辽宁,2025,物理类
158,143352,辽宁,2025,物理类
157,143354,辽宁,2025,物理类
156,143355,辽宁,2025,物理类
155,143359,辽宁,2025,物理类
154,143361,辽宁,2025,物理类
153,143361,辽宁,2025,物理类
152,143363,辽宁,2025,物理类
151,143366,辽宁,2025,物理类
150,143368,辽宁,2025,物理类
