分数,位次,省份,年份,科类
288,311489,安徽,2025,物理类
287,311688,安徽,2025,物理类
286,311909,安徽,2025,物理类
285,312128,安徽,2025,物理类
284,312324,安徽,2025,物理类
283,312521,安徽,2025,物理类
282,312737,安徽,2025,物理类
281,312950,安徽,2025,物理类
280,313172,安徽,2025,物理类
279,313381,安徽,2025,物理类
278,313572,安徽,2025,物理类
277,313745,安徽,2025,物理类
276,313933,安徽,2025,物理类
275,314110,安徽,2025,物理类
274,314304,安徽,2025,物理类
273,314458,安徽,2025,物理类
272,314627,安徽,2025,物理类
271,314777,安徽,2025,物理类
270,314922,安徽,2025,物理类
269,315078,安徽,2025,物理类
268,315236,安徽,2025,物理类
267,315408,安徽,2025,物理类
266,315564,安徽,2025,物理类
265,315719,安徽,2025,物理类
264,315851,安徽,2025,物理类
263,316006,安徽,2025,物理类
262,316150,安徽,2025,物理类
261,316300,安徽,2025,物理类
260,316430,安徽,2025,物理类
259,316558,安徽,2025,物理类
258,316677,安徽,2025,物理类
257,316828,安徽,2025,物理类
256,316973,安徽,2025,物理类
255,317094,安徽,2025,物理类
254,317215,安徽,2025,物理类
253,317339,安徽,2025,物理类
252,317438,安徽,2025,物理类
251,317557,安徽,2025,物理类
250,317678,安徽,2025,物理类
249,317781,安徽,2025,物理类
248,317883,安徽,2025,物理类
247,317995,安徽,2025,物理类
246,318091,安徽,2025,物理类
245,318186,安徽,2025,物理类
244,318271,安徽,2025,物理类
243,318363,安徽,2025,物理类
242,318456,安徽,2025,物理类
241,318545,安徽,2025,物理类
240,318645,安徽,2025,物理类
239,318735,安徽,2025,物理类
238,318823,安徽,2025,物理类
237,318899,安徽,2025,物理类
236,318965,安徽,2025,物理类
235,319041,安徽,2025,物理类
234,319109,安徽,2025,物理类
233,319177,安徽,2025,物理类
232,319252,安徽,2025,物理类
231,319317,安徽,2025,物理类
230,319389,安徽,2025,物理类
229,319455,安徽,2025,物理类
228,319509,安徽,2025,物理类
227,319593,安徽,2025,物理类
226,319669,安徽,2025,物理类
225,319734,安徽,2025,物理类
224,319796,安徽,2025,物理类
223,319854,安徽,2025,物理类
222,319910,安徽,2025,物理类
221,319951,安徽,2025,物理类
220,320010,安徽,2025,物理类
219,320066,安徽,2025,物理类
218,320120,安徽,2025,物理类
217,320169,安徽,2025,物理类
216,320216,安徽,2025,物理类
215,320258,安徽,2025,物理类
214,320293,安徽,2025,物理类
213,320339,安徽,2025,物理类
212,320387,安徽,2025,物理类
211,320429,安徽,2025,物理类
210,320462,安徽,2025,物理类
209,320508,安徽,2025,物理类
208,320535,安徽,2025,物理类
207,320573,安徽,2025,物理类
206,320599,安徽,2025,物理类
205,320639,安徽,2025,物理类
204,320669,安徽,2025,物理类
203,320701,安徽,2025,物理类
202,320726,安徽,2025,物理类
201,320750,安徽,2025,物理类
200,320779,安徽,2025,物理类
